data/new_image/e959a222dad1782969b19ee21e7508c1.png,164,172,156,164,1
data/new_image/bbade3a9a53d27a9fd6da6c02db00584.png,116,124,256,264,1
data/new_image/a14f14ae725e9312128c44b7986f2b61.png,13,21,4,12,1
data/new_image/1b53ed6931ff62bc759c6bbc732e02d8.png,358,366,111,119,1
data/new_image/27d9fbc7849d1f4ea0f253e62bab6d93.png,39,47,266,274,1
data/new_image/3a7af4b2789603cd3a64483ca3d1f193.png,490,498,298,306,1
data/new_image/e477008a4938640e8ba2571176199e4c.png,130,138,104,112,1
data/new_image/3ecb34a5f89c8f6e82e81f02526037a1.png,506,514,242,250,1
data/new_image/5292a42582e70bda4b6e722e1468e873.png,77,85,107,115,1
data/new_image/ae30b5c0a8caa6fd72d0f364ea939c6d.png,89,97,163,171,1
data/new_image/09a0e78cdc722c229e4527506463f8f2.png,38,46,114,122,1
data/new_image/5786ea29d7ee1e30b0ec56a75ff74a5c.png,26,34,189,197,1
data/new_image/90489aae02af15b953cf2390b5201648.png,22,30,64,72,1
data/new_image/eb5996282e9a1e637225e9ea50e92b81.png,541,549,290,298,1
data/new_image/ed62689e7fa5e3e5104f197fc2947c77.png,125,133,131,139,1
data/new_image/b113f3af30db049bf997eaa54061eb1c.png,24,32,240,248,1
data/new_image/1fc7fcb8d7fe1bee6622ab2b312dd269.png,27,35,5,13,1
data/new_image/7981ccce32ba6f9cbb0eed2162d3134e.png,226,234,76,84,1
data/new_image/b1f161cd175870446b1015127758f3c6.png,127,135,112,120,1
data/new_image/773dd653c7ba6ab219b6686e6278f782.png,367,375,317,325,1
data/new_image/f2410c4d506f64ffb147fadf3b95f977.png,175,183,191,199,1
data/new_image/7187da1379634d1bdd58bef70dadd93e.png,214,222,151,159,1
data/new_image/914a9f017280b9570418cd06f9869be2.png,113,121,142,150,1
data/new_image/ee04a5ea138ea7c0ecf2e656d318e5df.png,236,244,261,269,1
data/new_image/2315aea108e70069931e8e49efb573ab.png,1,9,178,186,1
data/new_image/f4b3dbc1bcc014f309a1b518257a4c75.png,119,127,165,173,1
data/new_image/9b3f7e960814f6be20c50db46ecea9f4.png,27,35,3,11,1
data/new_image/6765ae29a3aa7b762165e2c9110c7c3d.png,210,218,313,321,1
data/new_image/cec71fb69f60518124391f9731309d18.png,31,39,50,58,1
data/new_image/a724b6b78e909e776d2e1953ab65466c.png,382,390,193,201,1
data/new_image/d57bca7b51fcca2f28f7ef77077d5ed6.png,97,105,278,286,1
data/new_image/72cdd25eb5d69cdfb07ad24cd8e6e083.png,109,117,353,361,1
data/new_image/fc91c15287aa6c78343f1c085e5fe48d.png,106,114,114,122,1
data/new_image/7836a43edfb68b18260d2a7a0ee11739.png,526,534,3,11,1
data/new_image/fa5e52bb7b8e2ebc82379529299c8b5f.png,123,131,359,367,1
data/new_image/294b829f747b59346c87cf71a42b4a25.png,317,325,72,80,1
data/new_image/27e6486e0db7234407800eeb200122ca.png,174,182,163,171,1
data/new_image/3faf37c4e4bd8a974a6a97d695c504c6.png,133,141,348,356,1
data/new_image/1021bec1e0600fc60e436087257a655a.png,164,172,217,225,1
data/new_image/a233a10d769bacf766437e5d588f823e.png,87,95,163,171,1
data/new_image/5d7d3100a416b282dc78b99e0bdfdc36.png,208,216,331,339,1
data/new_image/509728374f0cb29f75f4eafbdafe8539.png,180,188,17,25,1
data/new_image/daba2b2edc1b9e653b72e2378ed37632.png,169,177,163,171,1
data/new_image/f48aa031b296a4dc5762b37590a9ae0c.png,16,24,286,294,1
data/new_image/8d29bea5f8e2acc09b16bf4786303fc6.png,198,206,40,48,1
data/new_image/e537d94f94d03c71733691a2225c37c9.png,21,29,163,171,1
data/new_image/8bb343776316fd01e2c8ccd5c54667be.png,27,35,103,111,1
data/new_image/1ad9ffd23a0387773771b378779f4050.png,38,46,0,8,1
data/new_image/c81bcfe6030c0c7c5a4a3532b2cf3794.png,103,111,99,107,1
data/new_image/79522116cdf96d00f5771547048b81fa.png,60,68,80,88,1
data/new_image/00f65fc52cf6801646336e91d0073dbe.png,124,132,118,126,1
data/new_image/3721afe1f89ce148d8b75dfb033d0954.png,325,333,0,8,1
data/new_image/eefb43ab7fb103091f2a1ce37dadb38c.png,263,271,123,131,1
data/new_image/87f367f2652474b2f9d31a90cf6f92bb.png,42,50,100,108,1
data/new_image/d253ae0d4abdc5defbf6cb15bafde613.png,163,171,161,169,1
data/new_image/278bf6a4e514e6b15d5c1a2ff7d6d70b.png,143,151,378,386,1
data/new_image/4fa5b46895022796f9bce78ff005a749.png,101,109,267,275,1
data/new_image/5f6cf2673ddea4c02e5a705535fdc71b.png,153,161,230,238,1
data/new_image/4e9eb01c5170c50ed4365ba9a2011d16.png,106,114,226,234,1
data/new_image/0c0165cf8adb178b17008380ee9266c2.png,40,48,40,48,1
data/new_image/ceb2bbabf9655f619024840291c74270.png,77,85,25,33,1
data/new_image/fc43fac283ea490182be2fb0b76ffbe1.png,141,149,254,262,1
data/new_image/c1b83d7141438976ea21a48f605ffd50.png,152,160,14,22,1
data/new_image/9f4efa6875c5b0048e6245278a38412c.png,44,52,95,103,1
data/new_image/d24db8eaa9a471c6c2507284243ea759.png,119,127,204,212,1
data/new_image/8e983d59339c015f4bf04a5b1b124aea.png,115,123,123,131,1
data/new_image/2e929a5130728201431d34dc4d4ba574.png,81,89,100,108,1
data/new_image/b4a14c86318ff5364e66cacec80da1eb.png,303,311,125,133,1
data/new_image/16dfc4d1f198f5a6b5bd7094c822b484.png,245,253,111,119,1
data/new_image/69a26cc0582607554d5e985ae91e0b1d.png,527,535,5,13,1
data/new_image/28187f5ceb01f0fdf60e873520fc60ed.png,117,125,258,266,1
data/new_image/1c3937eb1c24aa4ee0022526a74e6b8a.png,412,420,350,358,1
data/new_image/6d8c3fab5249826487aa9c46d1216d90.png,101,109,157,165,1
data/new_image/c840d9e2c1fd0b82231b873642a925d5.png,95,103,195,203,1
data/new_image/5d8a9c01c4f9206f4e8b109875208b6e.png,118,126,258,266,1
data/new_image/0a297116ca498f4fc90026bf4f708b8c.png,177,185,273,281,1
data/new_image/78f2e85b1f7ac55ff80d0df719ca5083.png,221,229,15,23,1
data/new_image/f72b09009de48288bb1eac88f45d3624.png,106,114,96,104,1
data/new_image/b97cea3ddcf73c2feaf39c26dc851a50.png,235,243,189,197,1
data/new_image/0e837b9e19c3453af8f4dec1c5b1bae6.png,61,69,53,61,1
data/new_image/156ca17dd9698ae96241515415979acb.png,229,237,234,242,1
data/new_image/e5f79a91cbbf4ed7710c9484ec34aac7.png,380,388,260,268,1
data/new_image/1ef358037e301a89852f51cd1bef679a.png,366,374,137,145,1
data/new_image/8b20ada2c3ae3d877e8847f76e5491b1.png,117,125,257,265,1
data/new_image/9abb9a3b4d70cff1a7004d4718239d3c.png,208,216,284,292,1
data/new_image/0a233b7041ba1d824c3f07389dde018b.png,198,206,30,38,1
data/new_image/a213e7a7158ff95fd62c228bcb959e56.png,200,208,0,8,1
data/new_image/a6c0eca82a6402824c2076ee33936ce5.png,366,374,381,389,1
data/new_image/ea9767e795f6cababd7e7cec9783815d.png,123,131,138,146,1
data/new_image/2f3dc2b913a7ba55737df5678a6bdba0.png,3,11,64,72,1
data/new_image/aba4c89da131d2e1410cdc95497b336d.png,95,103,107,115,1
data/new_image/f372d4a073815f8a8d20e5ba7c52ee89.png,209,217,285,293,1
data/new_image/683b93eefa818397a5f56842cf220ffd.png,194,202,64,72,1
data/new_image/d7e2ef9fa54f3457a4bc923d710749b7.png,85,93,120,128,1
data/new_image/325472878c8e181d5760407028d4cac3.png,166,174,283,291,1
data/new_image/3d98adb528c65b693b20d2c2959ff8a0.png,136,144,235,243,1
data/new_image/e30c3513e55234ba00e510136c3aac6b.png,136,144,259,267,1
data/new_image/7b5bb241e8fd1402dded332bb85c8cb5.png,19,27,87,95,1
data/new_image/8263f62a2b8e6a41cf1a3a5da73a5ad4.png,167,175,141,149,1
data/new_image/0afa97201bc986669becd3ab8b4bfc0e.png,24,32,67,75,1
data/new_image/9a9a0366e10a8c955595565a83d20e34.png,168,176,152,160,1
data/new_image/caf64f090609752e9c0bb21f8439926e.png,19,27,74,82,1
data/new_image/dcd95dac6ffef3b990539fb12d82694d.png,310,318,282,290,1
data/new_image/d3f74a0ade441400b84f05a082de5e5f.png,16,24,335,343,1
data/new_image/349643b874e1de57e38ed615d63a82b2.png,208,216,207,215,1
data/new_image/db5e90221899158f8077ab439daf4106.png,176,184,246,254,1
data/new_image/e0c85911fb607ea68738a25daf1af1a0.png,254,262,106,114,1
data/new_image/8bd82c408270db8725b7e8eba4e14a26.png,102,110,98,106,1
data/new_image/a2b22f7aed94b0337060d28fce1a749c.png,441,449,260,268,1
data/new_image/881334b30f37ca9818c0e0a99e7e1268.png,34,42,79,87,1
data/new_image/7449e1c8e5c74dc20084eac4114744d7.png,92,100,119,127,1
data/new_image/8e075b4e231aa8503a2c0433524786f8.png,150,158,16,24,1
data/new_image/052752e0a46a25e9789514e1e5d549d4.png,156,164,79,87,1
data/new_image/997232e873dab1d8420ed899245e9954.png,229,237,178,186,1
data/new_image/a74c82d019af1474f089a442dab3fed7.png,159,167,170,178,1
data/new_image/e0db1e9f10615510c566d4c19717f63d.png,192,200,61,69,1
data/new_image/b680b908b29fcfb20edad283f28be8c0.png,163,171,52,60,1
data/new_image/001f866af5a5fca45c9cc7b0ee439ec6.png,102,110,82,90,1
data/new_image/8ccd6e7d066dc6325428b0b9373e270c.png,177,185,75,83,1
data/new_image/1762f342abafe01a7880901f4ec076ab.png,158,166,207,215,1
data/new_image/3c2e477337d0c2e35e907797b32079d6.png,239,247,204,212,1
data/new_image/764e84c429a584ae845ea4fc799d28b5.png,62,70,87,95,1
data/new_image/2f1e59d464c289cf1b6703912aa4d9ab.png,252,260,237,245,1
data/new_image/6913f923a11c10cfe14ef8695851a731.png,0,8,328,336,1
data/new_image/c8b282d7ec8b861fb8d9e1202de19150.png,132,140,330,338,1
data/new_image/119b619b6286393cad3f16173c0785d2.png,185,193,193,201,1
data/new_image/a4f8d685fb87998b2db9dfdd0e23f6b6.png,80,88,353,361,1
data/new_image/eca65f404729c4da356b2ec36ab14b25.png,46,54,176,184,1
data/new_image/6d0c9b66a2cc60171d39f83e0c56e540.png,0,8,218,226,1
data/new_image/b294db6a4f94f873675c20aa0ee850de.png,146,154,164,172,1
data/new_image/ed155979ee6f796884898fc40230bf2b.png,162,170,132,140,1
data/new_image/b2c9137f3bb39776d75abf9d34df508b.png,310,318,49,57,1
data/new_image/1208416a452da89d07261929c8950130.png,227,235,141,149,1
data/new_image/c3d65d22e69311c9f0689996a051f4b0.png,165,173,165,173,1
data/new_image/49c22fbd65ad1adecaf47dba623aab1f.png,129,137,79,87,1
data/new_image/a6cf5b2ceafe0701ad680322d4bffa53.png,32,40,88,96,1
data/new_image/12bbd50f361105889091795474f1ae65.png,176,184,288,296,1
data/new_image/8625e0e5651fa13f8aeae5e9ed5dcc22.png,29,37,294,302,1
data/new_image/fb07516870c66f4bde470afacd095fda.png,46,54,58,66,1
data/new_image/9c5f05929956a17cae03a985bb2ff94f.png,179,187,220,228,1
data/new_image/a2bd22d750d873a77ed40ccc68ccffd8.png,94,102,155,163,1
data/new_image/3e720e1dd48b028300e4f23dfac85236.png,242,250,182,190,1
data/new_image/3d9d115dbfd08419e973fe0584af23af.png,118,126,103,111,1
data/new_image/f3db4d34ea8490bf93603ba2dec09f34.png,205,213,438,446,1
data/new_image/2dff15ee4b92393c83f31b85502e8f76.png,452,460,57,65,1
data/new_image/448844055ea5241ba03e5f0d64b9b426.png,122,130,122,130,1
data/new_image/f43667be503af2732509c59d93230e0f.png,31,39,66,74,1
data/new_image/76dac177b2454d1ae7785a2031bb061f.png,300,308,363,371,1
data/new_image/41a2442154f599b68b0f9c66dbab5f28.png,15,23,241,249,1
data/new_image/6058fe7226db9785a6700b0edadaad7a.png,71,79,278,286,1
data/new_image/6b7118f1cc45f2a99ab89a554572f29c.png,135,143,75,83,1
data/new_image/644037af75ca27cfe3d97ab7f6396a60.png,136,144,199,207,1
data/new_image/6cd143106a251f96c31abe09f2f68d89.png,506,514,60,68,1
data/new_image/fe28b3491f2fc9ad448671c0c34df79b.png,142,150,316,324,1
data/new_image/ea23449c841478ca0b83f76f9aef5b19.png,178,186,315,323,1
data/new_image/0fc1a97d861a9a070d7e6a99b194ecc1.png,125,133,31,39,1
data/new_image/81e6b52d6b918751088574ed0082f2ca.png,479,487,208,216,1
data/new_image/93bc7d70207e803f267a0526f444cc7c.png,7,15,70,78,1
data/new_image/b7f58eddede3c8daa532208357ce3ee8.png,199,207,242,250,1
data/new_image/a1b60ab37e0d085276dc0da04e3442e6.png,142,150,152,160,1
data/new_image/77e89911aa0979716a349b2d5b96e2db.png,204,212,198,206,1
data/new_image/aeac26d7fd18f55915254ecbe8da4931.png,169,177,65,73,1
data/new_image/f93ec6ff3f8e985d233fefd1331455bd.png,312,320,209,217,1
data/new_image/65f939a1313f9f77702ee4a7672f2e7a.png,133,141,63,71,1
data/new_image/9f9b348e4370a7f6e28bc84b9b7a5653.png,44,52,60,68,1
data/new_image/e05318f519f4a6a7b7a7f1bd3fcf4597.png,147,155,70,78,1
data/new_image/d8144d0d3aa72585ca8dc556159d9be2.png,140,148,118,126,1
data/new_image/efa5986beae190da893c945cb20e0adb.png,316,324,109,117,1
data/new_image/39a824ae4dfe9077e4f5ab6c4d37b5db.png,295,303,226,234,1
data/new_image/e6072c689e055e39439a05bace3f61a5.png,164,172,285,293,1
data/new_image/fad1c996eac7c2c4b405873b4348db77.png,346,354,207,215,1
data/new_image/9928c14f1866bb21e073dd044404e29b.png,140,148,162,170,1
data/new_image/bfc6691fd699488a4bf2c334276fd825.png,91,99,69,77,1
data/new_image/dad2cb66eb206530422f4d819f918f89.png,46,54,63,71,1
data/new_image/e6c83be4214df3e1dc310fda7389f891.png,45,53,236,244,1
data/new_image/6bd60b2eb60ec1d38a445e117fc96dbf.png,235,243,257,265,1
data/new_image/13a9a2187436816258ca39f375fff6f0.png,116,124,256,264,1
data/new_image/00833eeee702c6e74031746a385ebdff.png,159,167,162,170,1
data/new_image/7ea4166215075c0c71c8542ba4215d3a.png,206,214,281,289,1
data/new_image/42bea7be64928f4fe583003faa099346.png,88,96,162,170,1
data/new_image/8d3fe0a17c95acf1acf27c4607959512.png,98,106,51,59,1
data/new_image/185a8ee428f6546f8492887a55838987.png,90,98,161,169,1
data/new_image/1c906b7bad355a7ae9a1dba9188a5b2f.png,142,150,51,59,1
data/new_image/ae83a31daf023aecc9b07ed6edda6530.png,138,146,167,175,1
data/new_image/8d74ddd439fe4b94830da1d235201f0f.png,218,226,258,266,1
data/new_image/6a0ca65e233d4c1e12843e19b5b4e420.png,120,128,377,385,1
data/new_image/bba645691bc7e0fd7367213da7bca95f.png,188,196,167,175,1
data/new_image/10a2df13892f8607cfebc60640b27cf3.png,78,86,507,515,1
data/new_image/a1fdead3fcebdaea9924cadd42ea1030.png,89,97,364,372,1
data/new_image/3447c04d4988d0abfef0d6577087ee17.png,166,174,76,84,1
data/new_image/65b9b54bad36bac6d102e493b7f435fd.png,94,102,391,399,1
data/new_image/f42909ccd6c2334afabff2a7a43a0007.png,110,118,106,114,1
data/new_image/3c7164260b10761a79f488c6a013c49d.png,116,124,256,264,1
data/new_image/accf3ea21d840bb3f53a9098f1371f80.png,526,534,4,12,1
data/new_image/e4ad546e7eecb929f87b3c8ac6bce3f9.png,330,338,51,59,1
data/new_image/828825a31a37b5d193c5b2b4fe338482.png,68,76,65,73,1
data/new_image/449b649a08169894f6aa877bd6cdbbaa.png,40,48,125,133,1
data/new_image/a6ce1d3930837caebff30a5ee6719e8a.png,183,191,313,321,1
data/new_image/573acc5d2c3db55615e5242f6bcf81c0.png,20,28,242,250,1
data/new_image/8ae8da36b9f9ebbb895074e9c1cd8cd8.png,358,366,78,86,1
data/new_image/2de1794d72d7c8c1bc5766db679451d8.png,199,207,309,317,1
data/new_image/822020105864b8427f95383d0d617251.png,244,252,111,119,1
data/new_image/7f01d42e4697668cd29bba5dc5214689.png,148,156,9,17,1
data/new_image/0a063b87451800b173f9133e6d2799c4.png,117,125,106,114,1
data/new_image/b18de3342a1f22edad98e0ad7565a00d.png,50,58,139,147,1
data/new_image/64d81a21e6ea483a7ae441ffe4619f24.png,139,147,147,155,1
data/new_image/afd3b46393fb138f1d63afe00c327a0f.png,149,157,13,21,1
data/new_image/c9a7215e58104782f97b87cea714aa86.png,90,98,122,130,1
data/new_image/a4196df60ad9d3b5e9823054f34c5d3a.png,97,105,164,172,1
data/new_image/19444bb1acfe17822b22c6242d014b16.png,154,162,192,200,1
data/new_image/7c7acb86c1b66bcab959eee8334f40dd.png,38,46,127,135,1
data/new_image/db0c6770f0080b315c0d5acc812f03e5.png,252,260,252,260,1
data/new_image/8c44658b7dec5d84ece14899553a11d6.png,151,159,19,27,1
data/new_image/6aacf674a873cefa3eeb69b14cbb10e9.png,88,96,146,154,1
data/new_image/a34fdd1d49211c7851e86b77445a2ff1.png,154,162,44,52,1
data/new_image/645960dfbe61999875ab0aeb13ecebee.png,197,205,220,228,1
data/new_image/0a2cec8083f66be5e365125300b77a84.png,22,30,59,67,1
data/new_image/9e4f7253fd37696b6b2e8ee9739db14d.png,154,162,114,122,1
data/new_image/dd028fb37fafc172d99773689b661b5d.png,238,246,192,200,1
data/new_image/14b172dcbd9631a4434b67113f8bbc22.png,121,129,178,186,1
data/new_image/b4836bc8325a0a2504338d521b2f26be.png,140,148,0,8,1
data/new_image/2bd296fa4ea1d9a68de18ded77649983.png,155,163,43,51,1
data/new_image/bdb1b500bc6f0b20ca37b82ae7356fa9.png,157,165,181,189,1
data/new_image/63a811c514492aaa5438195a0450a5b7.png,30,38,66,74,1
data/new_image/c9bc57053707c6a763689989c94eb1ff.png,213,221,188,196,1
data/new_image/8c9576dd3210c84734cf120f7494a2c2.png,451,459,139,147,1
data/new_image/9b1c1ea1e8c434b2836437d0b08eb8db.png,182,190,84,92,1
data/new_image/7746138685f3cd125b3ec80c1df50162.png,48,56,140,148,1
data/new_image/0a5ed639ff1d13f35fcdf3fed6f708b6.png,91,99,191,199,1
data/new_image/4b42593f9e32df19fff965ffcc2afef8.png,101,109,106,114,1
data/new_image/f0487ca1a3a8271534903e78c36b7ba0.png,237,245,225,233,1
data/new_image/f471ab405bb11eef6cdd37aa0f66bd49.png,118,126,61,69,1
data/new_image/f96c57d340f61c92a08d30282c8e4f2e.png,150,158,308,316,1
data/new_image/5b0f6f593bc178ecd4dca2367909ce6d.png,528,536,8,16,1
data/new_image/d72cba9ffa8db8862c850f345fcbea85.png,288,296,143,151,1
data/new_image/123277c8c270e6ec797b23f50324a4a0.png,159,167,162,170,1
data/new_image/e774b8c83ddebae6f75751b246a19afa.png,77,85,231,239,1
data/new_image/b6941ebcd3935bd6fc3ee1e2304c0f59.png,196,204,44,52,1
data/new_image/cb2f4ff5838446ca6d5aada623d7533a.png,64,72,87,95,1
data/new_image/ca245d919bc0a5b97052651ef95cabec.png,82,90,92,100,1
data/new_image/39cc949be6939ff3c2584a01337fb354.png,357,365,73,81,1
data/new_image/0ddab093bff53a49d411eb22f9bce9c3.png,41,49,86,94,1
data/new_image/9c84b373e2adcf044fa5201b839f3318.png,144,152,81,89,1
data/new_image/de9f23c1910dd95e39f07568d31c85c5.png,449,457,139,147,1
data/new_image/caa3d831e48767ca898569a2e889423e.png,171,179,198,206,1
data/new_image/83db35490a23ce701a6d1a2a922e6091.png,176,184,182,190,1
data/new_image/3d17827970dea2662b5972b8668ca755.png,557,565,406,414,1
data/new_image/2a5e628be45f6351f786f40ab06919e4.png,207,215,85,93,1
data/new_image/01925f3aad3fe3015bba620c482a6f3a.png,199,207,231,239,1
data/new_image/df4266a6f7ecf66581c1e2abeed02268.png,257,265,0,8,1
data/new_image/24a07a4d2b60a8a4663733b880b062f6.png,210,218,1,9,1
data/new_image/0baa9eb3cbccdde1ed7614987bb2f094.png,21,29,323,331,1
data/new_image/f975762519c64aab378ddb1238eb664b.png,173,181,61,69,1
data/new_image/fca4a09c32ae35f0a2bfe5e86a55afff.png,244,252,143,151,1
data/new_image/ab6620c39e13ff9b329ebe1a7758e62f.png,78,86,161,169,1
data/new_image/3c8d7513518f84d1fd0b68d8d734695e.png,46,54,349,357,1
data/new_image/3d76e9c24c5066634cff6521fbf485b2.png,3,11,92,100,1
data/new_image/0527c4449619569cd565d724216aea04.png,76,84,50,58,1
data/new_image/c0f6d102ca5e01b8b38057b70e17e71b.png,526,534,4,12,1
data/new_image/9701050a771018d84362e4562899edcf.png,171,179,180,188,1
data/new_image/b06c4f92b01e5ad4910253e9a330a8e7.png,369,377,225,233,1
data/new_image/c8e2adba1572b17e8ea4d12819b55b07.png,90,98,226,234,1
data/new_image/74457ee55cb16e40e6af52d4ae7661f1.png,207,215,146,154,1
data/new_image/d662975d24d8070aeaaa21644e86a005.png,155,163,201,209,1
data/new_image/ad8dc76223c31a032271338b986cf058.png,78,86,156,164,1
data/new_image/e09afe9e37b2f2932239502ad79a7539.png,108,116,127,135,1
data/new_image/5cd092f2a4483b411ac98c9284b144ea.png,155,163,5,13,1
data/new_image/fb0b32aeafac4591c7ae6d5e58308344.png,320,328,232,240,1
data/new_image/53171ed34517e38a2a7ae536f349f94c.png,33,41,122,130,1
data/new_image/533f8c925c2fb750b27757e285bac481.png,34,42,21,29,1
data/new_image/c501c98444d739362d789b1a5db9328c.png,158,166,190,198,1
data/new_image/ee4b290ac3b056ad84d82d81b17df3cd.png,95,103,158,166,1
data/new_image/c557609e34089331c1a3242e3ea538be.png,347,355,237,245,1
data/new_image/235d511e65d507c775c92935101337c0.png,109,117,263,271,1
